customer_id,product_id,interaction_type,interaction_date
C1673,P6645,viewed,2024-09-09
C5607,P8394,viewed,2024-10-24
C9653,P5266,clicked,2024-01-23
C3746,P6342,purchased,2024-06-09
C9694,P7303,viewed,2024-11-03
C8642,P9492,viewed,2024-05-30
C4940,P7132,purchased,2024-08-02
C9653,P3870,purchased,2024-09-23
C9338,P5627,clicked,2024-11-19
C2389,P5251,purchased,2024-01-17
C7186,P7266,clicked,2024-03-01
C6105,P7635,clicked,2024-04-20
C3365,P5093,purchased,2024-08-24
C9535,P1258,viewed,2024-12-03
C1827,P9545,clicked,2024-02-15
C1648,P2575,purchased,2024-08-02
C5118,P1761,clicked,2024-09-10
C3793,P7908,purchased,2024-03-28
C7193,P7230,purchased,2024-06-13
C6652,P9504,viewed,2024-01-07
C3946,P3757,clicked,2024-05-19
C1648,P9747,viewed,2024-03-18
C7193,P8484,clicked,2024-08-31
C2389,P1526,clicked,2024-02-17
C6463,P2351,clicked,2024-03-18
C7048,P3679,viewed,2024-10-15
C1464,P9149,viewed,2024-11-16
C6946,P2142,clicked,2024-06-14
C8274,P1526,purchased,2024-07-28
C5860,P9425,viewed,2024-11-15
C5567,P5710,clicked,2024-05-30
C6989,P7266,viewed,2024-10-07
C3261,P8781,clicked,2024-11-29
C8619,P9587,clicked,2024-06-28
C8847,P4556,viewed,2024-06-03
C8433,P7916,purchased,2024-02-15
C2447,P8744,viewed,2024-11-30
C1828,P6385,viewed,2024-05-26
C4830,P3948,purchased,2024-07-12
C8661,P8839,purchased,2024-04-08
C4251,P1889,viewed,2024-04-10
C5310,P6432,clicked,2024-09-21
C4044,P5264,clicked,2024-02-12
C5227,P6512,clicked,2024-05-29
C1304,P7813,clicked,2024-01-08
C1527,P9262,clicked,2024-06-12
C8433,P2606,clicked,2024-09-27
C7186,P3730,purchased,2024-02-05
C5310,P1657,viewed,2024-11-13
C7186,P6975,clicked,2024-02-05
C3565,P2528,clicked,2024-07-09
C1527,P4512,clicked,2024-02-05
C8619,P5373,purchased,2024-03-26
C6946,P1938,clicked,2024-03-02
C3746,P1388,clicked,2024-11-01
C9393,P9247,purchased,2024-04-22
C7186,P2548,purchased,2024-08-12
C9412,P3580,purchased,2024-11-07
C1304,P2893,clicked,2024-02-11
C9694,P2457,purchased,2024-12-03
C9653,P7910,clicked,2024-09-16
C3793,P3526,purchased,2024-07-05
C8619,P9225,viewed,2024-12-13
C6652,P8297,purchased,2024-09-04
C4830,P5514,clicked,2024-08-26
C1273,P5154,purchased,2024-10-29
C8642,P4789,clicked,2024-08-16
C4935,P2670,purchased,2024-05-19
C1166,P5745,clicked,2024-02-15
C2344,P3958,clicked,2024-05-13
C9535,P7332,viewed,2024-10-14
C1464,P8290,clicked,2024-03-13
C8901,P7332,clicked,2024-02-28
C9304,P6871,purchased,2024-07-14
C5772,P4418,clicked,2024-04-16
C3816,P9505,viewed,2024-02-28
C5961,P7941,clicked,2024-08-20
C5310,P4848,purchased,2024-12-18
C9338,P5728,viewed,2024-03-07
C3896,P9496,clicked,2024-11-17
C1273,P8018,purchased,2024-06-04
C5310,P3176,clicked,2024-03-30
C3325,P7730,clicked,2024-05-04
C5458,P4795,clicked,2024-01-06
C3365,P3764,viewed,2024-01-26
C8433,P4447,viewed,2024-12-17
C3893,P9541,viewed,2024-07-17
C4251,P2200,purchased,2024-02-28
C5256,P3042,clicked,2024-09-03
C3565,P5785,viewed,2024-09-05
C4999,P3298,clicked,2024-03-07
C3555,P7740,clicked,2024-10-27
C1304,P1960,clicked,2024-09-25
C2344,P4381,purchased,2024-02-25
C4883,P1406,viewed,2024-10-09
C8433,P5209,clicked,2024-06-19
C5568,P9969,purchased,2024-07-25
C1648,P9579,viewed,2024-09-30
C5961,P4622,viewed,2024-08-28
C1273,P6280,clicked,2024-06-05
C6461,P1718,viewed,2024-02-10
C5772,P5749,purchased,2024-06-19
C9338,P1378,clicked,2024-11-20
C3946,P3107,viewed,2024-08-22
C6862,P3878,clicked,2024-08-07
C1648,P4908,clicked,2024-04-25
C9412,P1521,clicked,2024-12-20
C3497,P9587,viewed,2024-04-14
C8901,P9163,purchased,2024-07-01
C1140,P8151,purchased,2024-05-22
C4251,P7327,clicked,2024-05-05
C3565,P7971,viewed,2024-01-29
C8274,P6867,purchased,2024-09-03
C4802,P4118,viewed,2024-06-21
C3893,P3915,clicked,2024-10-21
C3261,P8093,viewed,2024-11-26
C3555,P7645,purchased,2024-11-14
C3816,P8393,viewed,2024-06-12
C5955,P4281,purchased,2024-03-08
C3893,P1382,purchased,2024-04-14
C9653,P2606,viewed,2024-04-29
C7193,P9723,viewed,2024-04-26
C1827,P9874,purchased,2024-04-02
C7318,P2376,clicked,2024-08-22
C3565,P4818,viewed,2024-01-17
C6946,P7396,clicked,2024-09-29
C1828,P6449,viewed,2024-10-04
C7348,P9287,clicked,2024-03-14
C5912,P7953,purchased,2024-05-31
C6463,P3200,viewed,2024-04-15
C5118,P1761,viewed,2024-09-01
C9304,P3764,viewed,2024-05-13
C1673,P5589,viewed,2024-04-24
C5568,P3298,clicked,2024-10-26
C4883,P2444,viewed,2024-01-14
C5912,P9969,clicked,2024-04-26
C3261,P9800,viewed,2024-04-06
C4044,P7823,clicked,2024-07-30
C1828,P2005,purchased,2024-02-29
C1413,P7734,purchased,2024-03-05
C9304,P2376,viewed,2024-09-09
C9653,P1792,viewed,2024-10-30
C8619,P5451,clicked,2024-04-13
C5256,P3048,viewed,2024-01-11
C5567,P9684,viewed,2024-09-20
C8619,P9793,clicked,2024-12-10
C5567,P2146,purchased,2024-06-30
C3053,P8986,clicked,2024-08-25
C5955,P2543,clicked,2024-05-27
C3793,P1761,purchased,2024-09-25
C3816,P5698,clicked,2024-05-31
C9694,P6796,viewed,2024-04-27
C3325,P2149,purchased,2024-04-28
C3565,P9494,clicked,2024-12-07
C7647,P5251,clicked,2024-02-01
C1438,P1004,purchased,2024-01-08
C5860,P2811,viewed,2024-12-14
C6946,P7132,clicked,2024-06-02
C9615,P9142,purchased,2024-09-07
C6862,P6305,clicked,2024-01-03
C7186,P5749,viewed,2024-02-14
C8642,P4109,purchased,2024-02-23
C4251,P6514,purchased,2024-03-19
C9338,P2957,purchased,2024-06-06
C5227,P8575,purchased,2024-04-09
C3261,P8614,clicked,2024-04-21
C1527,P3974,clicked,2024-06-21
C1673,P1315,clicked,2024-03-03
C8274,P2202,clicked,2024-06-30
C4506,P7303,clicked,2024-09-08
C9412,P3408,clicked,2024-08-30
C2389,P1819,clicked,2024-11-03
C5961,P5729,clicked,2024-10-01
C3763,P1248,clicked,2024-08-26
C9304,P8297,purchased,2024-06-10
C5772,P2077,purchased,2024-11-02
C5256,P8035,purchased,2024-07-15
C2344,P9541,purchased,2024-11-10
C7348,P7813,purchased,2024-06-14
C1140,P5362,clicked,2024-08-01
C5458,P1751,purchased,2024-01-17
C5607,P3817,viewed,2024-05-27
C4044,P7283,viewed,2024-10-12
C7048,P6079,clicked,2024-07-27
C1464,P7748,purchased,2024-12-08
C3565,P1692,purchased,2024-11-06
C1166,P2543,purchased,2024-02-09
C5961,P1406,clicked,2024-03-25
C8366,P2992,purchased,2024-12-17
C3565,P9271,purchased,2024-06-02
C4883,P1300,clicked,2024-05-19
C9304,P8043,clicked,2024-10-02
C9535,P3518,clicked,2024-06-25
C9393,P1700,viewed,2024-04-02
C3746,P7823,purchased,2024-01-04
C5912,P8999,purchased,2024-04-06
C6989,P6305,viewed,2024-12-07
C5955,P6959,viewed,2024-12-06
C5458,P2379,purchased,2024-10-06
C3555,P8142,purchased,2024-04-20
C3816,P5451,purchased,2024-02-26
C5715,P7332,purchased,2024-04-21
C2886,P3817,purchased,2024-09-10
C5607,P6311,purchased,2024-07-21
C3501,P7108,viewed,2024-05-12
C3746,P8793,viewed,2024-12-20
C3325,P6449,viewed,2024-09-03
C6463,P2444,viewed,2024-05-22
C6310,P8121,viewed,2024-04-25
C5310,P9969,viewed,2024-07-20
C1648,P6966,viewed,2024-06-21
C2886,P4447,clicked,2024-07-20
C6105,P8123,viewed,2024-08-03
C4251,P8356,clicked,2024-05-06
C1140,P5742,clicked,2024-05-29
C6652,P5605,purchased,2024-06-05
C1828,P5347,clicked,2024-04-22
C4044,P3915,viewed,2024-04-03
C5715,P9505,clicked,2024-04-16
C5256,P4685,viewed,2024-03-03
C1273,P1792,purchased,2024-06-11
C2344,P3701,viewed,2024-01-01
C1304,P3954,purchased,2024-09-21
C6989,P9969,viewed,2024-02-04
C7193,P1821,clicked,2024-01-23
C8433,P5745,purchased,2024-05-10
C3053,P2388,viewed,2024-10-18
C9393,P7399,viewed,2024-09-16
C7048,P4556,clicked,2024-05-19
C1273,P2120,clicked,2024-01-06
C3946,P9352,purchased,2024-07-12
C5568,P1948,clicked,2024-06-19
C4999,P7542,clicked,2024-01-17
C3501,P3991,purchased,2024-12-19
C8661,P1546,clicked,2024-10-06
C1827,P3828,purchased,2024-08-28
C8433,P2824,clicked,2024-07-08
C8366,P8394,clicked,2024-09-12
C3325,P6079,purchased,2024-04-16
C8433,P8680,viewed,2024-01-13
C1965,P8614,purchased,2024-06-03
C9131,P2236,purchased,2024-09-22
C4616,P3152,purchased,2024-01-26
C8310,P3269,purchased,2024-02-19
C9339,P3518,viewed,2024-05-13
C9304,P2548,viewed,2024-05-14
C3896,P1758,clicked,2024-04-22
C7193,P6025,clicked,2024-07-05
C9653,P4281,clicked,2024-11-29
C1648,P8356,purchased,2024-04-14
C8310,P4402,clicked,2024-02-15
C5568,P8007,viewed,2024-02-29
C4940,P5210,purchased,2024-12-11
C3746,P4795,purchased,2024-11-14
C6310,P8680,clicked,2024-01-12
C8661,P8364,clicked,2024-09-22
C9615,P4733,purchased,2024-03-12
C4044,P2189,viewed,2024-07-25
C4830,P6025,clicked,2024-03-08
C2389,P9391,clicked,2024-10-22
C4251,P7399,clicked,2024-05-22
C5568,P7399,clicked,2024-12-10
C5568,P2811,clicked,2024-06-22
C5310,P7971,viewed,2024-08-08
C3946,P7585,purchased,2024-05-15
C1438,P6606,purchased,2024-09-23
C8310,P6989,viewed,2024-05-22
C5227,P5294,purchased,2024-09-29
C3565,P2437,clicked,2024-01-16
C1464,P3176,purchased,2024-09-14
C6862,P3958,viewed,2024-11-29
C7193,P9496,viewed,2024-08-17
C6862,P8942,clicked,2024-02-07
C2389,P5654,clicked,2024-07-25
C9792,P7868,purchased,2024-03-05
C3896,P8374,purchased,2024-08-12
C3896,P3458,purchased,2024-05-04
C6652,P8356,viewed,2024-07-23
C5227,P2142,viewed,2024-11-26
C5297,P3107,clicked,2024-11-26
C9338,P2191,clicked,2024-07-22
C8366,P3584,clicked,2024-06-01
C4799,P7802,purchased,2024-05-05
C6946,P3107,clicked,2024-10-03
C2389,P2142,purchased,2024-10-29
C5567,P9793,purchased,2024-06-03
C5458,P9895,clicked,2024-10-12
C3763,P6692,viewed,2024-10-10
C3816,P1243,clicked,2024-09-03
C7647,P6059,purchased,2024-10-09
C7435,P1847,purchased,2024-04-11
C4802,P2980,purchased,2024-08-19
C1828,P1960,purchased,2024-01-20
C9615,P2388,clicked,2024-01-15
C1648,P2670,viewed,2024-09-07
C7048,P3620,purchased,2024-09-09
C1140,P3269,purchased,2024-01-05
C1827,P6796,viewed,2024-03-23
C8366,P3255,purchased,2024-09-20
C4940,P6817,purchased,2024-01-29
C4999,P2465,clicked,2024-10-10
C5297,P7635,clicked,2024-07-08
C1673,P5362,viewed,2024-08-19
C4506,P4000,viewed,2024-10-29
C1648,P1521,purchased,2024-12-05
C7048,P1758,purchased,2024-09-15
C5297,P1960,purchased,2024-05-07
C8642,P3874,clicked,2024-08-30
C5607,P7132,clicked,2024-03-10
C4883,P4519,clicked,2024-08-30
C1673,P8259,clicked,2024-02-22
C8642,P3001,clicked,2024-11-03
C9792,P5927,viewed,2024-06-16
C3325,P9318,viewed,2024-06-18
C3565,P6926,clicked,2024-05-22
C1304,P9863,purchased,2024-06-30
C1627,P6079,clicked,2024-06-20
C4999,P4599,clicked,2024-12-16
C5905,P3817,clicked,2024-06-22
C9339,P2189,clicked,2024-12-03
C1166,P2030,viewed,2024-04-18
C3497,P4962,clicked,2024-04-17
C4799,P8151,viewed,2024-01-19
C6946,P5107,viewed,2024-06-27
C5310,P9800,viewed,2024-05-21
C6105,P1070,viewed,2024-01-09
C9535,P7542,purchased,2024-05-11
C8274,P5589,viewed,2024-12-04
C1965,P1960,viewed,2024-12-17
C6461,P5659,clicked,2024-08-22
C7647,P6734,clicked,2024-06-18
C5458,P8793,viewed,2024-06-30
C7435,P2438,viewed,2024-08-14
C3763,P1792,purchased,2024-03-07
C7348,P3701,purchased,2024-06-21
C9792,P3948,clicked,2024-03-16
C7186,P6787,viewed,2024-07-26
C1965,P8614,purchased,2024-10-28
C6463,P5785,clicked,2024-04-25
C8901,P6606,clicked,2024-03-29
C5860,P6479,viewed,2024-02-11
C5715,P4279,purchased,2024-03-27
C1828,P5714,clicked,2024-11-17
C3325,P1378,viewed,2024-05-17
C5568,P3824,purchased,2024-03-06
C9131,P6975,purchased,2024-09-29
C3501,P6515,viewed,2024-02-14
C4802,P2404,purchased,2024-12-21
C5227,P2606,clicked,2024-07-11
C5567,P5347,purchased,2024-04-22
C1140,P3200,clicked,2024-06-29
C8274,P6796,viewed,2024-05-21
C4830,P8290,viewed,2024-12-02
C4044,P4954,purchased,2024-04-06
C6310,P6645,clicked,2024-06-06
C5567,P4602,viewed,2024-04-05
C1527,P2392,purchased,2024-02-02
C3325,P9120,purchased,2024-05-01
C2344,P6342,purchased,2024-08-10
C4799,P8827,purchased,2024-01-18
C5961,P4667,purchased,2024-09-15
C1648,P7135,clicked,2024-12-11
C1140,P2401,clicked,2024-08-18
C3793,P6787,clicked,2024-09-04
C9338,P5530,clicked,2024-09-17
C6461,P3393,clicked,2024-12-17
C8366,P6966,clicked,2024-04-29
C3893,P7734,purchased,2024-04-12
C1827,P2353,clicked,2024-08-02
C6946,P2992,purchased,2024-06-30
C9615,P7332,viewed,2024-11-26
C3565,P5589,clicked,2024-10-23
C3565,P4848,viewed,2024-01-01
C8433,P4795,viewed,2024-03-05
C4935,P1553,clicked,2024-02-16
C9131,P4922,clicked,2024-02-17
C2447,P3042,clicked,2024-05-29
C4935,P1382,viewed,2024-01-24
C4530,P7240,viewed,2024-06-15
C4251,P6373,purchased,2024-04-01
C7435,P9515,viewed,2024-07-14
C3365,P6593,viewed,2024-02-06
C8901,P7266,purchased,2024-12-15
C1166,P1761,clicked,2024-12-17
C7193,P3915,clicked,2024-10-07
C4251,P4918,purchased,2024-01-06
C7193,P7042,clicked,2024-05-09
C8619,P4922,viewed,2024-03-17
C6105,P3229,viewed,2024-10-06
C1413,P9504,clicked,2024-11-18
C4883,P3591,viewed,2024-07-20
C6652,P2940,purchased,2024-07-21
C7435,P3298,clicked,2024-08-25
C4044,P7082,viewed,2024-05-23
C4616,P4685,clicked,2024-06-08
C1648,P5766,viewed,2024-02-06
C5961,P7740,clicked,2024-05-23
C9338,P6496,purchased,2024-12-03
C3555,P7953,viewed,2024-07-18
C3497,P3730,viewed,2024-09-30
C5297,P4578,purchased,2024-03-05
C6862,P3200,purchased,2024-03-13
C4044,P7767,clicked,2024-07-19
C9615,P4519,clicked,2024-02-27
C7318,P1526,purchased,2024-06-16
C9393,P1346,clicked,2024-05-02
C4883,P6427,clicked,2024-08-29
C5297,P5627,viewed,2024-03-23
C8619,P6069,purchased,2024-11-01
C8901,P4962,viewed,2024-11-02
C5256,P6692,purchased,2024-09-10
C1273,P3545,clicked,2024-07-02
C5715,P2077,clicked,2024-03-19
C3365,P6867,viewed,2024-04-22
C3583,P5211,clicked,2024-06-07
C5607,P2189,viewed,2024-05-25
C8366,P5294,purchased,2024-02-15
C8433,P7635,viewed,2024-02-05
C2447,P8827,clicked,2024-06-10
C9792,P9729,clicked,2024-05-14
C1438,P2254,purchased,2024-07-09
C9131,P4918,viewed,2024-03-17
C3497,P4818,clicked,2024-05-06
C9304,P8781,clicked,2024-01-20
C5297,P5209,viewed,2024-04-23
C8901,P1372,clicked,2024-08-02
C9412,P8061,viewed,2024-09-12
C1166,P1553,viewed,2024-01-15
C6862,P1070,viewed,2024-10-20
C8642,P9352,clicked,2024-04-26
C3896,P1300,clicked,2024-08-06
C3793,P3768,viewed,2024-10-05
C8642,P8713,viewed,2024-06-06
C3893,P8531,clicked,2024-01-22
C6463,P4578,viewed,2024-02-24
C5118,P3492,viewed,2024-06-20
C3746,P8755,viewed,2024-08-09
C9792,P2392,clicked,2024-04-23
C3793,P4418,clicked,2024-08-30
C1166,P4381,purchased,2024-09-07
C3583,P3483,purchased,2024-04-21
C9339,P4704,purchased,2024-06-11
C4830,P9352,viewed,2024-09-15
C5715,P2575,purchased,2024-08-21
C3583,P4402,purchased,2024-08-05
C8661,P1108,viewed,2024-02-25
C6652,P2957,clicked,2024-05-10
C6862,P8441,purchased,2024-06-24
C6989,P7327,clicked,2024-02-25
C9434,P9914,viewed,2024-04-09
C5607,P1070,clicked,2024-04-02
C5567,P6038,clicked,2024-03-23
C6652,P8999,clicked,2024-02-12
C6946,P2957,viewed,2024-07-19
C1273,P9459,clicked,2024-10-09
C9694,P5005,clicked,2024-06-01
C4506,P7378,clicked,2024-10-10
C8619,P7585,purchased,2024-04-02
C5310,P8239,clicked,2024-10-05
C5912,P7635,purchased,2024-11-08
C2886,P4685,clicked,2024-08-18
C7193,P8843,viewed,2024-11-26
C5912,P7053,clicked,2024-08-10
C8310,P3526,clicked,2024-03-15
C3497,P9287,clicked,2024-10-29
C1648,P1589,purchased,2024-07-13
C4935,P8239,clicked,2024-04-17
C9434,P5294,viewed,2024-06-15
C8619,P9579,viewed,2024-06-25
C3946,P4023,clicked,2024-08-04
C3816,P2077,purchased,2024-05-01
C3893,P3584,viewed,2024-07-20
C3793,P6989,clicked,2024-12-07
C7048,P2119,clicked,2024-01-17
C1828,P1810,purchased,2024-08-26
C5118,P3878,purchased,2024-01-18
C4616,P6512,viewed,2024-12-04
C5297,P1692,viewed,2024-04-16
C5772,P1004,clicked,2024-05-18
C3365,P3255,viewed,2024-07-23
C5227,P3152,viewed,2024-03-05
C1166,P6966,viewed,2024-02-16
C1965,P9363,viewed,2024-12-21
C4530,P4918,clicked,2024-03-21
C5568,P5211,clicked,2024-01-25
C1965,P4447,viewed,2024-08-18
C3583,P4109,purchased,2024-05-20
C3583,P6455,purchased,2024-10-17
C8847,P3870,clicked,2024-04-25
C5568,P7303,clicked,2024-04-03
C3583,P1938,purchased,2024-02-21
C4530,P8415,purchased,2024-07-05
C3261,P3121,viewed,2024-07-09
C4802,P5729,purchased,2024-01-19
C4935,P3255,clicked,2024-03-03
C9393,P8680,viewed,2024-10-03
C8901,P8781,purchased,2024-11-05
C1273,P4109,purchased,2024-12-07
C8274,P5887,viewed,2024-05-05
C1438,P5659,clicked,2024-07-12
C5297,P7143,clicked,2024-09-01
C5256,P6692,viewed,2024-10-15
C3261,P2200,viewed,2024-04-06
C4940,P3483,clicked,2024-10-26
C9694,P2907,viewed,2024-06-14
C8366,P7638,viewed,2024-10-18
C6946,P9492,viewed,2024-10-28
C8433,P8007,purchased,2024-09-17
C2389,P3954,clicked,2024-02-10
C4999,P4281,viewed,2024-11-04
C2447,P9510,viewed,2024-07-15
C3763,P6381,viewed,2024-12-09
C7193,P2189,viewed,2024-01-13
C7348,P6059,clicked,2024-01-12
C8847,P3229,viewed,2024-01-11
C4935,P9225,purchased,2024-05-07
C6606,P9494,viewed,2024-02-03
C3946,P1531,viewed,2024-10-01
C4830,P7128,viewed,2024-07-22
C5955,P5605,viewed,2024-12-01
C7348,P3948,viewed,2024-03-13
C8847,P7730,purchased,2024-11-05
C1464,P3591,clicked,2024-12-15
C5607,P9510,viewed,2024-04-15
C1673,P8142,purchased,2024-04-09
C8901,P3255,purchased,2024-03-17
C1648,P2221,viewed,2024-07-22
C8274,P7230,viewed,2024-04-03
C3365,P7367,purchased,2024-12-11
C3565,P4023,viewed,2024-11-11
C3746,P2146,purchased,2024-01-30
C9338,P1847,purchased,2024-09-27
C9434,P6879,clicked,2024-05-03
C1166,P3991,clicked,2024-07-30
C8847,P8544,viewed,2024-10-17
C1464,P3828,clicked,2024-02-03
C3501,P4933,purchased,2024-11-02
C1464,P5728,clicked,2024-04-09
C4616,P9271,viewed,2024-04-06
C5912,P3974,viewed,2024-03-11
C5860,P7332,clicked,2024-02-14
C4506,P5654,clicked,2024-02-11
C1673,P5654,purchased,2024-06-03
C9131,P4556,viewed,2024-10-28
C8901,P7332,viewed,2024-07-23
C9412,P3584,purchased,2024-10-25
C9694,P6741,viewed,2024-07-31
C2389,P7378,viewed,2024-05-12
C8310,P6555,viewed,2024-06-30
C6606,P7916,purchased,2024-06-15
C5310,P3545,viewed,2024-05-17
C6606,P7266,clicked,2024-03-26
C1527,P9724,viewed,2024-11-19
C3565,P7616,purchased,2024-10-06
C3896,P5373,viewed,2024-11-04
C1438,P9534,viewed,2024-12-03
C5860,P6385,viewed,2024-10-17
C4830,P6926,viewed,2024-09-11
C9412,P6059,clicked,2024-05-27
C9653,P8915,clicked,2024-07-17
C6989,P4242,clicked,2024-01-18
C1273,P8043,purchased,2024-06-25
C7186,P3878,purchased,2024-10-24
C7647,P7645,viewed,2024-06-24
C4940,P6079,clicked,2024-06-30
C6461,P5362,purchased,2024-07-23
C3365,P4795,clicked,2024-02-25
C3746,P3014,purchased,2024-05-29
C4530,P6101,purchased,2024-10-26
C5772,P9443,clicked,2024-10-22
C1140,P4872,clicked,2024-01-06
C4999,P6796,viewed,2024-10-16
C3565,P2992,clicked,2024-08-16
C1413,P5451,purchased,2024-07-24
C3946,P6455,clicked,2024-03-02
C6946,P7941,clicked,2024-07-20
C7048,P7529,viewed,2024-03-21
C1827,P2778,clicked,2024-06-09
C1527,P4000,viewed,2024-11-09
C7318,P2528,clicked,2024-02-23
C2344,P7953,viewed,2024-02-18
C6989,P2670,clicked,2024-11-02
C5772,P5887,purchased,2024-03-27
C1673,P3001,purchased,2024-06-27
C3565,P8942,purchased,2024-04-23
C6989,P6373,purchased,2024-08-31
C9694,P4962,clicked,2024-11-29
C6310,P3817,purchased,2024-01-29
C1273,P9587,clicked,2024-08-13
C3501,P3014,purchased,2024-04-20
C3501,P2404,purchased,2024-02-15
C5772,P4381,clicked,2024-11-04
C9434,P9969,purchased,2024-05-14
C5772,P7916,purchased,2024-06-07
C4802,P5384,purchased,2024-06-06
C7318,P2404,clicked,2024-08-01
C3565,P2796,clicked,2024-08-09
C6463,P9239,viewed,2024-05-29
C7647,P5211,purchased,2024-03-12
C3565,P1406,viewed,2024-02-25
C5297,P2257,clicked,2024-05-09
C4799,P1346,purchased,2024-06-11
C5310,P9515,viewed,2024-01-15
C4799,P3991,clicked,2024-01-07
C8366,P8443,viewed,2024-09-09
C4530,P8827,viewed,2024-10-27
C7186,P2030,clicked,2024-02-19
C5772,P9969,purchased,2024-01-26
C5568,P3483,viewed,2024-03-24
C4999,P5347,viewed,2024-11-08
C6606,P3915,viewed,2024-04-25
C2344,P2811,viewed,2024-09-20
C3053,P4818,purchased,2024-08-17
C8433,P5710,purchased,2024-04-20
C8619,P9287,viewed,2024-04-10
C8310,P4818,viewed,2024-12-15
C7348,P7128,purchased,2024-03-20
C4935,P1505,viewed,2024-07-23
C9131,P3102,viewed,2024-02-04
C8847,P2005,purchased,2024-05-23
C1827,P9793,viewed,2024-10-31
C1438,P5264,clicked,2024-05-05
C7186,P5742,purchased,2024-03-08
C8661,P7266,clicked,2024-01-01
C2344,P2824,viewed,2024-03-31
C4616,P8633,clicked,2024-07-02
C4530,P5887,viewed,2024-05-29
C1828,P5514,purchased,2024-07-22
C7435,P4057,clicked,2024-04-30
C6310,P6515,clicked,2024-07-14
C3583,P1589,clicked,2024-03-28
C1527,P6553,viewed,2024-10-18
C1627,P6555,clicked,2024-06-01
C3565,P5052,purchased,2024-04-03
C1413,P3001,viewed,2024-06-12
C6652,P6038,clicked,2024-04-17
C9535,P5264,viewed,2024-11-03
C1464,P4023,viewed,2024-03-15
C5227,P2254,clicked,2024-06-27
C2886,P3620,clicked,2024-02-01
C3946,P6817,clicked,2024-11-17
C4506,P4334,viewed,2024-11-14
C5715,P6692,viewed,2024-05-31
C6606,P9504,viewed,2024-11-04
C1673,P1258,purchased,2024-06-29
C7048,P8781,viewed,2024-03-15
C5905,P1099,clicked,2024-01-21
C3793,P3408,clicked,2024-10-07
C1828,P5362,purchased,2024-01-01
C4251,P9534,purchased,2024-12-16
C8310,P7813,clicked,2024-02-27
C9338,P5939,purchased,2024-04-17
C5310,P1152,purchased,2024-04-14
C2447,P9142,viewed,2024-06-14
C8901,P3176,viewed,2024-07-16
C5912,P7332,clicked,2024-09-23
C3501,P9149,purchased,2024-12-06
C9131,P5041,clicked,2024-04-17
C4802,P1258,purchased,2024-08-30
C4935,P9494,viewed,2024-07-28
C3565,P4667,purchased,2024-07-17
C6463,P9391,purchased,2024-06-03
C8433,P2465,clicked,2024-12-14
C1527,P2353,viewed,2024-01-02
C1627,P8575,purchased,2024-06-20
C9131,P2360,purchased,2024-06-05
C8366,P7748,clicked,2024-03-16
C9694,P4057,clicked,2024-05-06
C7318,P2778,purchased,2024-10-17
C4799,P9428,viewed,2024-06-06
C5567,P4578,clicked,2024-05-16
C9393,P9579,viewed,2024-10-30
C7048,P1608,viewed,2024-09-16
C5227,P3679,clicked,2024-10-09
C3583,P8680,clicked,2024-10-22
C7048,P3948,purchased,2024-01-27
C4940,P8781,viewed,2024-11-28
C3053,P9047,viewed,2024-01-30
C4830,P4578,clicked,2024-03-08
C6310,P3001,purchased,2024-08-05
C1464,P5805,purchased,2024-09-21
C9535,P5605,viewed,2024-09-28
C7048,P2992,viewed,2024-09-05
C9792,P3001,purchased,2024-04-19
C5607,P4602,purchased,2024-12-01
C4830,P1960,viewed,2024-02-27
C3793,P8739,viewed,2024-12-04
C6606,P4622,purchased,2024-04-30
C4940,P2379,purchased,2024-06-08
C6652,P9247,viewed,2024-09-14
C2886,P6427,clicked,2024-02-24
C9535,P1553,clicked,2024-09-19
C6946,P3102,viewed,2024-12-03
C5297,P4128,purchased,2024-11-26
C7348,P9425,clicked,2024-12-01
C9412,P2351,viewed,2024-08-19
C4802,P4242,purchased,2024-03-15
C8310,P3687,purchased,2024-02-06
C4044,P9863,clicked,2024-04-15
C5955,P4445,viewed,2024-02-02
C6461,P9459,viewed,2024-05-15
C9434,P8633,viewed,2024-12-21
C5118,P5927,purchased,2024-09-09
